date;datetime;cash_type;coffee_name;amount_final
6/05/2024;2024-05-06 10:09:07.977;card;Americano;27,92
6/05/2024;2024-05-06 10:39:12.641;card;Cortado;27,92
6/05/2024;2024-05-06 11:34:20.640;cash;Americano;29
6/05/2024;2024-05-06 13:18:10.990;card;Cortado;27,92
6/05/2024;2024-05-06 13:19:00.811;card;Americano;27,92
6/05/2024;2024-05-06 19:18:12.989;card;Cappuccino;37,72
6/05/2024;2024-05-06 19:19:49.548;card;Cappuccino;37,72
7/05/2024;2024-05-07 10:44:55.582;card;Cocoa;37,72
7/05/2024;2024-05-07 11:21:58.493;card;Cortado;27,92
7/05/2024;2024-05-07 13:23:34.943;card;Cortado;27,92
7/05/2024;2024-05-07 16:42:07.900;card;Cocoa;37,72
7/05/2024;2024-05-07 16:55:38.805;card;Americano;27,92
7/05/2024;2024-05-07 17:37:46.412;card;Cappuccino;37,72
7/05/2024;2024-05-07 17:38:48.195;card;Latte;37,72
7/05/2024;2024-05-07 18:35:37.235;cash;Americano with Milk;34
7/05/2024;2024-05-07 19:12:12.524;card;Cappuccino;37,72
7/05/2024;2024-05-07 19:13:12.195;card;Cappuccino;37,72
8/05/2024;2024-05-08 10:07:28.863;card;Latte;37,72
9/05/2024;2024-05-09 12:54:21.812;card;Cappuccino;37,72
9/05/2024;2024-05-09 13:03:58.556;card;Americano;27,92
9/05/2024;2024-05-09 13:04:57.647;card;Latte;37,72
9/05/2024;2024-05-09 13:06:11.261;card;Latte;37,72
9/05/2024;2024-05-09 13:07:16.409;card;Latte;37,72
9/05/2024;2024-05-09 16:55:14.601;card;Americano;27,92
9/05/2024;2024-05-09 16:56:14.989;card;Americano;27,92
9/05/2024;2024-05-09 18:01:29.895;card;Americano;27,92
9/05/2024;2024-05-09 18:13:56.226;card;Americano with Milk;32,82
10/05/2024;2024-05-10 10:09:21.972;cash;Latte;39
10/05/2024;2024-05-10 15:46:21.511;card;Latte;37,72
10/05/2024;2024-05-10 15:47:32.508;card;Latte;37,72
10/05/2024;2024-05-10 16:20:15.084;cash;Americano with Milk;34
11/05/2024;2024-05-11 11:39:52.878;card;Latte;37,72
11/05/2024;2024-05-11 17:02:43.648;cash;Latte;39
11/05/2024;2024-05-11 17:20:30.398;card;Americano with Milk;32,82
11/05/2024;2024-05-11 17:21:56.117;card;Cocoa;37,72
11/05/2024;2024-05-11 17:23:57.301;card;Cappuccino;37,72
11/05/2024;2024-05-11 17:28:54.132;card;Americano with Milk;32,82
11/05/2024;2024-05-11 18:35:40.257;card;Cappuccino;37,72
11/05/2024;2024-05-11 19:38:16.096;card;Latte;37,72
12/05/2024;2024-05-12 10:20:42.512;card;Latte;37,72
12/05/2024;2024-05-12 13:24:03.465;card;Latte;37,72
12/05/2024;2024-05-12 13:27:39.043;card;Americano;27,92
12/05/2024;2024-05-12 15:16:19.815;card;Latte;37,72
12/05/2024;2024-05-12 15:38:02.422;card;Americano with Milk;32,82
12/05/2024;2024-05-12 15:52:14.871;card;Americano with Milk;32,82
12/05/2024;2024-05-12 16:04:21.133;card;Americano with Milk;32,82
12/05/2024;2024-05-12 19:41:30.569;card;Americano with Milk;32,82
13/05/2024;2024-05-13 11:03:53.348;card;Americano with Milk;32,82
13/05/2024;2024-05-13 15:31:10.763;cash;Americano;29
13/05/2024;2024-05-13 15:31:50.907;cash;Americano;29
14/05/2024;2024-05-14 08:38:14.581;card;Americano;27,92
14/05/2024;2024-05-14 08:39:25.455;card;Americano;27,92
14/05/2024;2024-05-14 08:40:17.484;card;Americano;27,92
14/05/2024;2024-05-14 10:19:23.174;card;Cappuccino;37,72
14/05/2024;2024-05-14 11:32:29.372;card;Latte;37,72
14/05/2024;2024-05-14 11:34:12.851;card;Cappuccino;37,72
14/05/2024;2024-05-14 14:04:54.580;card;Cappuccino;37,72
14/05/2024;2024-05-14 14:06:00.378;card;Americano with Milk;32,82
14/05/2024;2024-05-14 15:01:54.785;card;Americano;27,92
14/05/2024;2024-05-14 16:57:57.224;card;Americano with Milk;32,82
14/05/2024;2024-05-14 16:59:10.194;card;Cappuccino;37,72
14/05/2024;2024-05-14 22:51:25.227;card;Hot Chocolate;37,72
15/05/2024;2024-05-15 08:40:05.661;card;Latte;37,72
15/05/2024;2024-05-15 11:14:19.353;card;Espresso;23,02
15/05/2024;2024-05-15 11:19:10.049;card;Americano;27,92
15/05/2024;2024-05-15 13:34:35.102;card;Americano;27,92
15/05/2024;2024-05-15 13:35:29.171;card;Americano;27,92
15/05/2024;2024-05-15 13:36:27.339;card;Americano;27,92
15/05/2024;2024-05-15 13:55:28.999;card;Americano with Milk;32,82
15/05/2024;2024-05-15 14:38:10.847;cash;Americano;29
15/05/2024;2024-05-15 14:38:52.347;card;Cortado;27,92
15/05/2024;2024-05-15 14:39:44.367;card;Cortado;27,92
15/05/2024;2024-05-15 17:28:58.620;card;Espresso;23,02
15/05/2024;2024-05-15 20:20:34.769;card;Cappuccino;37,72
16/05/2024;2024-05-16 10:38:42.458;card;Americano with Milk;32,82
16/05/2024;2024-05-16 10:39:49.431;card;Americano with Milk;32,82
16/05/2024;2024-05-16 11:42:50.285;cash;Latte;39
16/05/2024;2024-05-16 11:44:20.811;cash;Cappuccino;39
16/05/2024;2024-05-16 12:14:00.097;card;Americano with Milk;32,82
16/05/2024;2024-05-16 15:15:16.315;card;Hot Chocolate;37,72
16/05/2024;2024-05-16 17:44:31.548;card;Latte;37,72
16/05/2024;2024-05-16 18:12:56.934;card;Hot Chocolate;37,72
16/05/2024;2024-05-16 18:13:58.191;card;Latte;37,72
17/05/2024;2024-05-17 09:00:48.456;card;Americano;27,92
17/05/2024;2024-05-17 11:30:27.553;card;Americano with Milk;32,82
17/05/2024;2024-05-17 14:58:03.060;cash;Americano with Milk;34
17/05/2024;2024-05-17 19:55:18.534;card;Americano with Milk;32,82
17/05/2024;2024-05-17 19:56:46.751;card;Cappuccino;37,72
17/05/2024;2024-05-17 20:37:52.930;card;Cappuccino;37,72
17/05/2024;2024-05-17 22:34:50.797;card;Americano;27,92
17/05/2024;2024-05-17 22:36:33.357;card;Latte;37,72
17/05/2024;2024-05-17 22:37:42.821;card;Latte;37,72
18/05/2024;2024-05-18 08:01:37.898;card;Cappuccino;37,72
18/05/2024;2024-05-18 08:02:39.959;card;Cappuccino;37,72
18/05/2024;2024-05-18 11:15:56.089;card;Americano with Milk;32,82
18/05/2024;2024-05-18 16:48:29.374;card;Americano with Milk;32,82
18/05/2024;2024-05-18 16:49:27.131;card;Americano with Milk;32,82
18/05/2024;2024-05-18 19:58:44.210;card;Americano with Milk;32,82
18/05/2024;2024-05-18 20:22:53.111;card;Latte;37,72
18/05/2024;2024-05-18 22:05:27.473;cash;Cappuccino;39
19/05/2024;2024-05-19 07:58:38.312;card;Americano;27,92
19/05/2024;2024-05-19 07:59:33.549;card;Americano;27,92
19/05/2024;2024-05-19 08:00:35.061;card;Cappuccino;37,72
19/05/2024;2024-05-19 09:28:49.723;cash;Espresso;24
19/05/2024;2024-05-19 12:14:26.676;card;Americano with Milk;32,82
19/05/2024;2024-05-19 14:43:40.049;card;Americano;27,92
19/05/2024;2024-05-19 15:58:58.192;card;Americano with Milk;32,82
19/05/2024;2024-05-19 18:12:36.304;card;Americano with Milk;32,82
19/05/2024;2024-05-19 18:13:47.762;card;Espresso;23,02
19/05/2024;2024-05-19 18:16:30.022;card;Hot Chocolate;37,72
19/05/2024;2024-05-19 19:51:06.979;card;Cappuccino;37,72
19/05/2024;2024-05-19 21:15:41.761;card;Cappuccino;37,72
19/05/2024;2024-05-19 21:18:36.101;card;Cappuccino;37,72
20/05/2024;2024-05-20 10:05:59.163;card;Americano with Milk;32,82
20/05/2024;2024-05-20 10:17:51.867;card;Latte;37,72
20/05/2024;2024-05-20 10:58:48.379;card;Latte;37,72
20/05/2024;2024-05-20 11:15:16.363;card;Americano;27,92
20/05/2024;2024-05-20 11:16:19.637;card;Americano;27,92
20/05/2024;2024-05-20 13:27:13.420;card;Americano;27,92
20/05/2024;2024-05-20 13:28:10.440;card;Americano;27,92
20/05/2024;2024-05-20 14:13:19.017;card;Americano with Milk;32,82
20/05/2024;2024-05-20 14:14:31.354;card;Cappuccino;37,72
20/05/2024;2024-05-20 14:32:21.252;cash;Americano;29
20/05/2024;2024-05-20 17:12:51.121;card;Latte;37,72
20/05/2024;2024-05-20 17:13:56.897;card;Latte;37,72
20/05/2024;2024-05-20 20:36:48.320;card;Americano with Milk;32,82
20/05/2024;2024-05-20 20:37:57.316;card;Cocoa;37,72
20/05/2024;2024-05-20 20:46:52.085;card;Cortado;27,92
20/05/2024;2024-05-20 21:36:53.986;card;Americano with Milk;32,82
20/05/2024;2024-05-20 21:37:57.777;card;Americano with Milk;32,82
21/05/2024;2024-05-21 08:27:38.230;card;Latte;37,72
21/05/2024;2024-05-21 09:43:50.690;cash;Americano;29
21/05/2024;2024-05-21 09:44:40.309;cash;Americano with Milk;34
21/05/2024;2024-05-21 09:46:09.430;cash;Cocoa;39
21/05/2024;2024-05-21 10:05:08.033;cash;Latte;39
21/05/2024;2024-05-21 16:10:19.956;card;Latte;37,72
21/05/2024;2024-05-21 18:13:23.998;card;Espresso;23,02
21/05/2024;2024-05-21 19:11:09.212;card;Cappuccino;37,72
21/05/2024;2024-05-21 20:13:48.358;card;Cappuccino;37,72
22/05/2024;2024-05-22 09:34:41.818;card;Cappuccino;37,72
22/05/2024;2024-05-22 10:49:47.044;card;Americano with Milk;32,82
22/05/2024;2024-05-22 11:18:14.265;card;Cortado;27,92
22/05/2024;2024-05-22 11:34:54.968;card;Americano with Milk;32,82
22/05/2024;2024-05-22 12:29:50.841;card;Americano;27,92
22/05/2024;2024-05-22 12:30:43.347;card;Americano;27,92
22/05/2024;2024-05-22 14:00:20.499;card;Americano with Milk;32,82
22/05/2024;2024-05-22 19:24:58.098;card;Cappuccino;37,72
22/05/2024;2024-05-22 19:25:58.574;card;Cappuccino;37,72
22/05/2024;2024-05-22 21:23:53.000;card;Hot Chocolate;37,72
22/05/2024;2024-05-22 21:24:49.584;card;Cappuccino;37,72
23/05/2024;2024-05-23 10:10:19.640;card;Cappuccino;37,72
23/05/2024;2024-05-23 12:22:06.605;card;Espresso;23,02
23/05/2024;2024-05-23 15:55:16.628;card;Cappuccino;37,72
23/05/2024;2024-05-23 15:56:27.237;card;Cappuccino;37,72
23/05/2024;2024-05-23 16:18:14.053;card;Cappuccino;37,72
23/05/2024;2024-05-23 16:41:00.043;card;Latte;37,72
23/05/2024;2024-05-23 17:14:33.237;card;Cappuccino;37,72
23/05/2024;2024-05-23 17:15:44.861;card;Latte;37,72
23/05/2024;2024-05-23 19:03:53.856;card;Cortado;27,92
23/05/2024;2024-05-23 19:17:28.431;card;Cappuccino;37,72
23/05/2024;2024-05-23 19:18:26.418;card;Cappuccino;37,72
23/05/2024;2024-05-23 19:42:31.546;card;Cappuccino;37,72
23/05/2024;2024-05-23 20:15:01.429;card;Cappuccino;37,72
23/05/2024;2024-05-23 20:16:24.205;card;Latte;37,72
23/05/2024;2024-05-23 22:48:10.813;card;Americano with Milk;32,82
23/05/2024;2024-05-23 22:55:36.926;cash;Hot Chocolate;39
24/05/2024;2024-05-24 11:11:59.182;card;Cortado;27,92
24/05/2024;2024-05-24 11:15:08.341;card;Americano;27,92
24/05/2024;2024-05-24 11:16:13.016;card;Americano;27,92
24/05/2024;2024-05-24 16:07:19.816;card;Hot Chocolate;37,72
24/05/2024;2024-05-24 18:17:40.330;card;Cortado;27,92
24/05/2024;2024-05-24 18:18:36.698;card;Cortado;27,92
24/05/2024;2024-05-24 22:30:40.198;card;Americano with Milk;32,82
25/05/2024;2024-05-25 07:40:58.818;cash;Americano;29
25/05/2024;2024-05-25 12:13:53.388;card;Latte;37,72
25/05/2024;2024-05-25 12:40:23.587;cash;Americano;29
25/05/2024;2024-05-25 12:42:10.258;card;Americano with Milk;32,82
25/05/2024;2024-05-25 12:43:13.275;card;Americano with Milk;32,82
25/05/2024;2024-05-25 12:58:12.049;card;Americano with Milk;32,82
25/05/2024;2024-05-25 16:47:09.557;card;Americano with Milk;32,82
25/05/2024;2024-05-25 16:48:16.834;card;Americano;27,92
26/05/2024;2024-05-26 10:20:02.233;card;Latte;37,72
26/05/2024;2024-05-26 14:24:49.812;card;Americano with Milk;32,82
26/05/2024;2024-05-26 14:26:05.248;card;Cortado;27,92
26/05/2024;2024-05-26 14:40:58.882;card;Americano with Milk;32,82
26/05/2024;2024-05-26 17:19:15.521;card;Cappuccino;37,72
26/05/2024;2024-05-26 18:09:52.843;card;Hot Chocolate;37,72
26/05/2024;2024-05-26 18:11:02.204;card;Hot Chocolate;37,72
26/05/2024;2024-05-26 18:13:14.299;card;Americano;27,92
26/05/2024;2024-05-26 18:39:18.794;card;Latte;37,72
26/05/2024;2024-05-26 20:59:14.954;card;Hot Chocolate;37,72
26/05/2024;2024-05-26 21:00:05.568;card;Cappuccino;37,72
26/05/2024;2024-05-26 21:02:36.935;card;Cortado;27,92
26/05/2024;2024-05-26 21:03:51.772;card;Cappuccino;37,72
26/05/2024;2024-05-26 21:04:58.824;card;Latte;37,72
26/05/2024;2024-05-26 21:06:02.621;card;Cappuccino;37,72
27/05/2024;2024-05-27 11:34:55.252;card;Americano;27,92
27/05/2024;2024-05-27 14:05:21.688;card;Americano with Milk;32,82
27/05/2024;2024-05-27 14:06:43.564;card;Cocoa;37,72
27/05/2024;2024-05-27 15:11:34.061;card;Americano;27,92
27/05/2024;2024-05-27 15:14:05.788;card;Americano;27,92
27/05/2024;2024-05-27 17:50:55.763;card;Latte;37,72
27/05/2024;2024-05-27 18:00:50.983;card;Americano;27,92
27/05/2024;2024-05-27 19:16:27.404;card;Latte;37,72
27/05/2024;2024-05-27 19:17:38.729;card;Latte;37,72
27/05/2024;2024-05-27 21:29:07.085;card;Americano with Milk;32,82
27/05/2024;2024-05-27 21:30:19.772;card;Cappuccino;37,72
28/05/2024;2024-05-28 08:37:09.028;card;Americano with Milk;32,82
28/05/2024;2024-05-28 09:20:10.736;card;Americano with Milk;32,82
28/05/2024;2024-05-28 11:48:18.494;card;Cappuccino;37,72
28/05/2024;2024-05-28 13:14:40.435;card;Cappuccino;37,72
28/05/2024;2024-05-28 14:10:53.691;card;Cocoa;37,72
28/05/2024;2024-05-28 16:25:39.330;card;Cortado;27,92
28/05/2024;2024-05-28 17:21:43.967;cash;Cappuccino;39
28/05/2024;2024-05-28 19:09:29.069;card;Americano;27,92
28/05/2024;2024-05-28 19:10:31.070;card;Latte;37,72
28/05/2024;2024-05-28 20:24:32.205;card;Americano with Milk;32,82
28/05/2024;2024-05-28 20:50:19.449;card;Americano;27,92
29/05/2024;2024-05-29 09:14:43.704;card;Latte;37,72
29/05/2024;2024-05-29 10:48:46.781;cash;Latte;39
29/05/2024;2024-05-29 11:14:02.855;card;Hot Chocolate;37,72
29/05/2024;2024-05-29 15:10:48.545;card;Americano;27,92
29/05/2024;2024-05-29 15:22:56.321;card;Latte;37,72
29/05/2024;2024-05-29 15:45:12.738;card;Cappuccino;37,72
29/05/2024;2024-05-29 16:45:03.950;card;Latte;37,72
29/05/2024;2024-05-29 18:24:03.334;card;Cortado;27,92
29/05/2024;2024-05-29 18:24:59.311;card;Latte;37,72
29/05/2024;2024-05-29 20:30:42.240;card;Hot Chocolate;37,72
29/05/2024;2024-05-29 20:32:35.200;card;Cocoa;37,72
30/05/2024;2024-05-30 08:29:06.277;card;Cappuccino;37,72
30/05/2024;2024-05-30 08:30:21.586;card;Latte;37,72
30/05/2024;2024-05-30 08:37:05.382;card;Americano with Milk;32,82
30/05/2024;2024-05-30 09:47:59.092;card;Latte;37,72
30/05/2024;2024-05-30 14:56:15.473;card;Americano with Milk;32,82
30/05/2024;2024-05-30 15:16:15.665;card;Espresso;23,02
30/05/2024;2024-05-30 15:17:38.656;card;Espresso;23,02
30/05/2024;2024-05-30 19:53:11.189;card;Cappuccino;37,72
30/05/2024;2024-05-30 20:31:05.430;card;Latte;37,72
30/05/2024;2024-05-30 20:46:13.835;card;Hot Chocolate;37,72
30/05/2024;2024-05-30 20:47:21.586;card;Americano with Milk;32,82
31/05/2024;2024-05-31 07:53:57.274;card;Americano with Milk;32,82
31/05/2024;2024-05-31 09:21:07.821;card;Latte;37,72
31/05/2024;2024-05-31 09:23:58.791;cash;Latte;39
31/05/2024;2024-05-31 10:38:07.861;card;Hot Chocolate;37,72
31/05/2024;2024-05-31 10:39:06.136;card;Cocoa;37,72
31/05/2024;2024-05-31 14:50:12.976;card;Americano with Milk;32,82
31/05/2024;2024-05-31 18:23:44.636;card;Latte;37,72
31/05/2024;2024-05-31 18:25:03.271;card;Latte;37,72
31/05/2024;2024-05-31 20:06:39.166;card;Cappuccino;37,72
31/05/2024;2024-05-31 20:33:06.403;card;Americano with Milk;32,82
31/05/2024;2024-05-31 20:34:32.903;card;Latte;37,72
31/05/2024;2024-05-31 22:05:47.070;card;Cappuccino;37,72
31/05/2024;2024-05-31 22:06:52.490;card;Americano with Milk;32,82
31/05/2024;2024-05-31 22:07:55.368;card;Cortado;27,92
1/06/2024;2024-06-01 08:27:01.745;card;Cortado;27,92
1/06/2024;2024-06-01 09:48:24.750;card;Latte;37,72
1/06/2024;2024-06-01 11:38:09.371;card;Latte;37,72
1/06/2024;2024-06-01 14:28:53.739;card;Americano with Milk;32,82
1/06/2024;2024-06-01 18:20:12.780;card;Americano with Milk;32,82
1/06/2024;2024-06-01 18:21:15.363;card;Americano with Milk;32,82
1/06/2024;2024-06-01 20:50:10.488;card;Cappuccino;37,72
1/06/2024;2024-06-01 20:51:13.565;card;Cappuccino;37,72
1/06/2024;2024-06-01 20:54:59.267;cash;Cocoa;39
1/06/2024;2024-06-01 20:59:09.689;card;Cocoa;37,72
1/06/2024;2024-06-01 21:51:04.971;card;Americano with Milk;32,82
2/06/2024;2024-06-02 20:03:25.799;card;Latte;37,72
2/06/2024;2024-06-02 20:24:02.449;card;Americano with Milk;32,82
2/06/2024;2024-06-02 20:25:07.238;card;Cappuccino;37,72
2/06/2024;2024-06-02 21:07:20.531;card;Americano with Milk;32,82
2/06/2024;2024-06-02 21:30:12.430;card;Latte;37,72
2/06/2024;2024-06-02 22:43:10.636;cash;Americano with Milk;34
3/06/2024;2024-06-03 10:12:04.141;card;Latte;37,72
3/06/2024;2024-06-03 10:27:49.797;card;Latte;37,72
3/06/2024;2024-06-03 14:31:42.338;card;Cappuccino;37,72
3/06/2024;2024-06-03 14:33:00.952;card;Americano with Milk;32,82
3/06/2024;2024-06-03 14:34:06.922;card;Latte;37,72
3/06/2024;2024-06-03 21:42:51.734;cash;Americano with Milk;34
3/06/2024;2024-06-03 21:43:37.471;cash;Americano with Milk;34
4/06/2024;2024-06-04 09:23:42.898;card;Cortado;27,92
4/06/2024;2024-06-04 10:27:13.975;card;Americano with Milk;32,82
4/06/2024;2024-06-04 12:02:10.213;card;Latte;37,72
4/06/2024;2024-06-04 12:05:29.186;card;Hot Chocolate;37,72
4/06/2024;2024-06-04 15:30:32.455;card;Latte;37,72
4/06/2024;2024-06-04 17:46:36.661;card;Cortado;27,92
4/06/2024;2024-06-04 17:47:28.847;card;Cappuccino;37,72
4/06/2024;2024-06-04 20:13:01.204;card;Hot Chocolate;37,72
4/06/2024;2024-06-04 20:50:33.896;card;Cappuccino;37,72
4/06/2024;2024-06-04 21:31:58.908;card;Cortado;27,92
4/06/2024;2024-06-04 21:33:02.621;card;Americano with Milk;32,82
4/06/2024;2024-06-04 21:34:55.667;card;Americano with Milk;32,82
4/06/2024;2024-06-04 21:36:06.924;card;Americano with Milk;32,82
4/06/2024;2024-06-04 21:37:15.164;card;Americano with Milk;32,82
5/06/2024;2024-06-05 08:21:48.964;card;Cappuccino;37,72
5/06/2024;2024-06-05 08:23:06.723;card;Cappuccino;37,72
5/06/2024;2024-06-05 09:22:43.108;card;Americano;27,92
5/06/2024;2024-06-05 10:28:50.620;card;Latte;37,72
5/06/2024;2024-06-05 10:40:53.188;card;Americano with Milk;32,82
5/06/2024;2024-06-05 19:43:57.675;card;Americano with Milk;32,82
5/06/2024;2024-06-05 19:59:53.527;card;Latte;37,72
5/06/2024;2024-06-05 20:10:47.623;card;Cocoa;37,72
5/06/2024;2024-06-05 20:12:01.658;card;Cortado;27,92
6/06/2024;2024-06-06 08:52:56.351;card;Americano with Milk;32,82
6/06/2024;2024-06-06 08:54:08.455;card;Americano with Milk;32,82
6/06/2024;2024-06-06 10:36:09.667;card;Latte;37,72
6/06/2024;2024-06-06 12:17:41.474;card;Americano;27,92
6/06/2024;2024-06-06 15:11:14.185;card;Americano with Milk;32,82
6/06/2024;2024-06-06 15:24:06.221;card;Cappuccino;37,72
6/06/2024;2024-06-06 21:14:05.102;card;Latte;37,72
6/06/2024;2024-06-06 21:15:42.227;card;Latte;37,72
6/06/2024;2024-06-06 21:18:26.713;card;Cappuccino;37,72
6/06/2024;2024-06-06 21:19:30.436;card;Americano with Milk;32,82
6/06/2024;2024-06-06 21:21:04.440;card;Latte;37,72
7/06/2024;2024-06-07 08:18:04.296;card;Cappuccino;37,72
7/06/2024;2024-06-07 10:35:28.104;card;Espresso;23,02
7/06/2024;2024-06-07 13:34:18.297;card;Americano with Milk;32,82
7/06/2024;2024-06-07 16:45:42.218;card;Cortado;27,92
7/06/2024;2024-06-07 16:47:15.481;card;Cortado;27,92
8/06/2024;2024-06-08 09:04:20.016;card;Cortado;27,92
8/06/2024;2024-06-08 09:26:11.160;card;Americano with Milk;32,82
8/06/2024;2024-06-08 20:24:54.320;card;Cappuccino;37,72
8/06/2024;2024-06-08 20:25:56.316;card;Cappuccino;37,72
9/06/2024;2024-06-09 08:15:52.760;card;Latte;37,72
9/06/2024;2024-06-09 10:30:04.461;card;Latte;37,72
9/06/2024;2024-06-09 10:52:05.797;card;Cappuccino;37,72
9/06/2024;2024-06-09 11:04:41.306;card;Cortado;27,92
9/06/2024;2024-06-09 11:07:08.108;card;Espresso;23,02
9/06/2024;2024-06-09 11:52:49.616;card;Cappuccino;37,72
9/06/2024;2024-06-09 12:11:23.640;card;Americano with Milk;32,82
9/06/2024;2024-06-09 12:13:08.067;card;Latte;37,72
9/06/2024;2024-06-09 12:14:10.783;card;Latte;37,72
9/06/2024;2024-06-09 15:10:30.692;card;Cortado;27,92
9/06/2024;2024-06-09 16:17:28.189;card;Cappuccino;37,72
9/06/2024;2024-06-09 19:21:19.277;card;Americano with Milk;32,82
9/06/2024;2024-06-09 21:05:08.844;card;Americano;27,92
10/06/2024;2024-06-10 12:47:49.861;card;Cappuccino;37,72
10/06/2024;2024-06-10 12:56:48.268;card;Latte;37,72
10/06/2024;2024-06-10 19:04:28.106;card;Hot Chocolate;37,72
10/06/2024;2024-06-10 19:05:22.770;card;Hot Chocolate;37,72
10/06/2024;2024-06-10 19:37:23.602;card;Latte;37,72
10/06/2024;2024-06-10 19:38:19.678;card;Latte;37,72
11/06/2024;2024-06-11 10:38:03.953;card;Americano with Milk;32,82
11/06/2024;2024-06-11 18:48:25.292;card;Latte;37,72
11/06/2024;2024-06-11 18:49:36.428;card;Latte;37,72
11/06/2024;2024-06-11 21:17:03.344;card;Hot Chocolate;37,72
11/06/2024;2024-06-11 21:27:41.900;card;Americano with Milk;32,82
11/06/2024;2024-06-11 21:28:50.220;card;Americano with Milk;32,82
12/06/2024;2024-06-12 10:18:18.786;card;Hot Chocolate;37,72
12/06/2024;2024-06-12 11:51:43.858;card;Cappuccino;37,72
12/06/2024;2024-06-12 17:41:17.179;card;Latte;37,72
12/06/2024;2024-06-12 17:47:27.878;card;Latte;37,72
12/06/2024;2024-06-12 20:16:33.648;card;Hot Chocolate;37,72
12/06/2024;2024-06-12 20:25:34.239;card;Americano with Milk;32,82
13/06/2024;2024-06-13 08:54:24.207;card;Americano;27,92
13/06/2024;2024-06-13 08:57:25.592;card;Latte;37,72
13/06/2024;2024-06-13 09:50:25.038;card;Americano with Milk;32,82
13/06/2024;2024-06-13 09:57:11.518;card;Cortado;27,92
13/06/2024;2024-06-13 17:04:58.601;card;Americano with Milk;32,82
13/06/2024;2024-06-13 17:27:46.626;card;Hot Chocolate;37,72
13/06/2024;2024-06-13 19:22:19.083;card;Latte;37,72
13/06/2024;2024-06-13 20:20:51.762;card;Americano with Milk;32,82
13/06/2024;2024-06-13 20:43:45.991;card;Espresso;23,02
13/06/2024;2024-06-13 20:45:00.615;card;Espresso;23,02
13/06/2024;2024-06-13 20:48:17.902;card;Americano with Milk;32,82
13/06/2024;2024-06-13 21:02:28.377;card;Americano with Milk;32,82
14/06/2024;2024-06-14 07:46:13.238;card;Cortado;27,92
14/06/2024;2024-06-14 10:30:31.584;card;Americano;27,92
14/06/2024;2024-06-14 12:14:41.696;card;Latte;37,72
14/06/2024;2024-06-14 18:29:53.399;card;Americano with Milk;32,82
15/06/2024;2024-06-15 11:26:01.974;card;Cappuccino;37,72
